fixture_id,provider_league_id,league_name,season,round,kickoff_utc,home_team,away_team,home_goals,away_goals,venue_id,venue_name,venue_city,latitude,longitude,geocode_quality_status,geocode_resolver_version,captured_at_utc,source_class,source_name,source_url,evidence_time_status,usable_for_prematch,window_start_utc,window_end_utc,hourly_points,temperature_mean_c,temperature_min_c,temperature_max_c,apparent_temperature_mean_c,relative_humidity_mean_pct,dew_point_mean_c,surface_pressure_mean_hpa,precipitation_sum_mm,rain_sum_mm,showers_sum_mm,snowfall_sum_cm,weather_code_mode,visibility_min_m,wind_speed_mean_kmh,wind_speed_max_kmh,wind_gust_mean_kmh,wind_gust_max_kmh,wind_direction_mean_deg,research_only,predictive_authority,betting_authority,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1550129,135,Serie A,2026,Regular Season - 5,2026-09-19T13:00:00+00:00,Bologna,Torino,1,1,881,Stadio Renato Dall'Ara,Bologna,44.494,11.339,,,2026-09-24T19:02:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T12:30:00Z,2026-09-19T15:30:00Z,3,26.667,26.5,26.9,27.6,49,15.1,1012.367,0,0,0,0,2,40900,6.667,8.2,14.033,15.1,89.161,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1550135,135,Serie A,2026,Regular Season - 5,2026-09-19T13:00:00+00:00,Udinese,Cagliari,0,1,20416,Bluenergy Stadium,Udine,46.069,13.237,,,2026-09-24T19:02:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T12:30:00Z,2026-09-19T15:30:00Z,3,26.4,26.3,26.5,26.2,46,13.833,1007.5,0,0,0,0,0,41820,9.7,10.2,16.8,18.4,83.309,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575170,78,Bundesliga,2026,Regular Season - 4,2026-09-19T13:30:00+00:00,Eintracht Frankfurt,SC Freiburg,2,2,10491,Deutsche Bank Park,Frankfurt am Main,50.116,8.684,,,2026-09-24T19:02:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:00:00Z,2026-09-19T16:00:00Z,4,24.2,23.7,24.8,21.7,33.75,7.2,1007.65,0,0,0,0,3,43560,12.175,12.7,30.6,31,229.25,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575171,78,Bundesliga,2026,Regular Season - 4,2026-09-19T13:30:00+00:00,Hamburger SV,1. FC Köln,2,1,720,Volksparkstadion,Hamburg,53.551,9.993,,,2026-09-24T19:02:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:00:00Z,2026-09-19T16:00:00Z,4,19.1,18.7,19.3,17.75,71,13.725,1013.7,0,0,0,0,3,36140,17.75,19.3,39.05,40.3,223.25,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575172,78,Bundesliga,2026,Regular Season - 4,2026-09-19T13:30:00+00:00,Werder Bremen,FC Augsburg,3,2,22796,Weserstadion,Bremen,53.076,8.807,,,2026-09-24T19:02:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:00:00Z,2026-09-19T16:00:00Z,4,19.65,19.4,19.8,17.95,67,13.35,1011.475,0,0,0,0,3,37140,18.875,20.1,47.175,52.6,227,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575174,78,Bundesliga,2026,Regular Season - 4,2026-09-19T13:30:00+00:00,Borussia Mönchengladbach,FSV Mainz 05,3,4,20471,BORUSSIA-PARK,Mönchengladbach,51.185,6.442,,,2026-09-24T19:02:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:00:00Z,2026-09-19T16:00:00Z,4,22.25,21.8,22.7,19.55,48.5,10.8,1011.875,0,0,0,0,3,50000,19.8,20.5,38.95,40.3,232.005,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1494765,103,Eliteserien,2026,Regular Season - 22,2026-09-19T14:00:00+00:00,Kristiansund BK,Rosenborg,1,3,19680,Nordmøre stadion,Kristiansund,63.11,7.728,,,2026-09-24T19:02:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:30:00Z,2026-09-19T16:30:00Z,3,12.233,12,12.4,8.633,76.667,8.267,985.067,0.1,0.1,0,0,3,7300,21.733,23.4,38.033,40.3,196.335,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1556664,179,Premiership,2026,Regular Season - 7,2026-09-19T14:00:00+00:00,Dundee,Motherwell,2,1,20420,The Scot Foam Stadium at Dens Park,Dundee,56.469,-2.975,,,2026-09-24T19:02:43Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:30:00Z,2026-09-19T16:30:00Z,3,15.733,15.4,15.9,9.6,53,6.133,995.233,0,0,0,0,0,26760,35.167,38.2,66.467,72.4,248.668,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1556665,179,Premiership,2026,Regular Season - 7,2026-09-19T14:00:00+00:00,Hibernian,Aberdeen,1,1,1394,Easter Road Stadium,Edinburgh,55.952,-3.196,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:30:00Z,2026-09-19T16:30:00Z,3,14.967,14.6,15.7,10.267,62,7.7,997.6,0,0,0,0,1,20720,28.167,28.4,58.767,60.1,254.666,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1556667,179,Premiership,2026,Regular Season - 7,2026-09-19T14:00:00+00:00,ST Johnstone,Falkirk,1,1,1403,McDiarmid Park,Perth,56.395,-3.431,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:30:00Z,2026-09-19T16:30:00Z,3,15.767,15.4,16.3,10.6,53.333,6.3,1003,0,0,0,0,0,30320,29.3,32.4,57.333,63,250.668,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1556668,179,Premiership,2026,Regular Season - 7,2026-09-19T14:00:00+00:00,ST Mirren,Dundee Utd,0,3,11913,The SMISA Stadium,Paisley,55.832,-4.433,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:30:00Z,2026-09-19T16:30:00Z,3,14.067,12.8,14.8,9.767,70.333,8.733,1001.167,0.5,0.5,0,0,1,20620,27.133,29.2,52.467,56.2,256,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1557414,39,Premier League,2026,Regular Season - 5,2026-09-19T14:00:00+00:00,Newcastle,Hull City,2,1,562,St. James' Park,Newcastle upon Tyne,54.973,-1.614,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:30:00Z,2026-09-19T16:30:00Z,3,17.2,16.9,17.4,13.267,54,7.8,1002.3,0,0,0,0,3,21780,23.133,24.8,47.2,50.8,259.335,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1558636,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-19T14:00:00+00:00,OH Leuven,RAAL La Louvière,2,0,186,King Power at Den Dreef Stadion,Heverlee,50.864,4.696,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:30:00Z,2026-09-19T16:30:00Z,3,22.4,22.3,22.6,20.933,54.667,12.8,1015.533,0,0,0,0,3,50000,16.067,17.3,35.133,36.7,229.006,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1570393,140,La Liga,2026,Regular Season - 7,2026-09-19T14:15:00+00:00,Athletic Club,Alaves,0,0,1460,San Mamés Barria,Bilbao,43.263,-2.925,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T13:45:00Z,2026-09-19T16:45:00Z,3,25.133,24.9,25.3,24.867,44.333,12.133,1020,0,0,0,0,0,16180,7.1,9,20.067,22,5.607,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575504,94,Primeira Liga,2026,Regular Season - 7,2026-09-19T14:30:00+00:00,GIL Vicente,Maritimo,1,1,2811,Estádio Cidade de Barcelos,Barcelos,41.532,-8.618,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T14:00:00Z,2026-09-19T17:00:00Z,4,30.35,29.1,31.4,31.35,36.75,13.825,1013.625,0,0,0,0,0,43040,5.225,7.6,18.1,22,312.029,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575505,94,Primeira Liga,2026,Regular Season - 7,2026-09-19T14:30:00+00:00,Nacional,Famalicao,0,4,1281,Estádio da Madeira,Ilha da Madeira,39.945,-8.042,VERIFIED_CITY_COUNTRY_V2,PBK_GEOCODE_V2,2026-09-24T19:33:30Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T14:00:00Z,2026-09-19T17:00:00Z,4,30.7,30.3,31,29.575,24,7.825,959.5,0,0,0,0,2,49280,5.575,7.2,20.425,27,105.097,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1561930,218,Bundesliga,2026,Regular Season - 7,2026-09-19T15:00:00+00:00,Austria Lustenau,SCR Altach,2,0,10523,ImmoAgentur Stadion Bregenz,Bregenz,47.503,9.747,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T14:30:00Z,2026-09-19T17:30:00Z,3,20.367,18.6,21.5,20.3,56.667,11.333,975.833,0,0,0,0,3,39280,3.667,5.5,12.7,15.8,139.58,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1552771,61,Ligue 1,2026,Regular Season - 5,2026-09-19T15:15:00+00:00,Paris FC,Strasbourg,2,1,12585,Stade Charléty,Paris,48.853,2.349,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T14:45:00Z,2026-09-19T17:45:00Z,3,24.9,24.5,25.1,23.133,36.667,9.1,1017.633,0,0,0,0,3,43080,10.533,10.8,24.733,25.6,252,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1553173,106,Ekstraklasa,2026,Regular Season - 9,2026-09-19T15:30:00+00:00,GKS Katowice,Cracovia Krakow,3,2,22596,Arena Katowice,Katowice,50.26,19.022,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T15:00:00Z,2026-09-19T18:00:00Z,4,21.425,19.9,22.6,19.65,48,9.875,990.825,0,0,0,0,2,50000,12.225,15.5,26.2,31,221.754,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1494766,103,Eliteserien,2026,Regular Season - 22,2026-09-19T16:00:00+00:00,Molde,Aalesund,1,2,1184,Aker Stadion,Molde,62.738,7.159,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T15:30:00Z,2026-09-19T18:30:00Z,3,11,10.7,11.6,9.267,92.667,9.867,987.933,4.2,4.2,0,0,53,3900,11.867,19.4,22.567,32.8,206.305,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1549025,119,Superliga,2026,Regular Season - 9,2026-09-19T16:00:00+00:00,Odense,FC Midtjylland,1,1,456,Nature Energy Park,Odense,55.396,10.388,,,2026-09-24T19:04:41Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T15:30:00Z,2026-09-19T18:30:00Z,3,17.3,17.1,17.7,15.933,91.333,15.867,1007.367,0.1,0.1,0,0,3,4780,23.067,25.6,45,49.7,235.668,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1550128,135,Serie A,2026,Regular Season - 5,2026-09-19T16:00:00+00:00,AS Roma,Inter,2,2,910,Stadio Olimpico,Roma,44.994,11.106,,,2026-09-24T19:07:07Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-19T15:30:00Z,2026-09-19T18:30:00Z,3,25.033,22.8,27,26.3,55,15.2,1019.6,0,0,0,0,0,39720,3.5,4.7,6.6,8.6,18.354,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
