fixture_id,team_id,team_name,kickoff_utc,observed_at_utc,player_id,player_name,position_group,minutes,overall_grade,confidence,coverage_pct,provider_rating_reference,grade_version,components_json,limitations_json,source,research_only,creates_signal,probability_mutation,eligibility_mutation,stake_changes
1342186,324,Stromsgodset,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,48034,Per Kristian Bråtveit,G,90.0,4.4,HIGH,85.7,6.9,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 5.0, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.98}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,324,Stromsgodset,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,57383,Marcus Mehnert,M,85.0,3.99,HIGH,85.7,6.5,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.48, ""defending"": 2.9, ""discipline"": 5.7, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.56}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,324,Stromsgodset,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,70507,Elias Hoff Melkersen,F,72.0,4.61,HIGH,85.7,6.2,PBK_PLAYER_GRADE_V1,"{""attack"": 5.31, ""creation"": 5.0, ""defending"": 3.61, ""discipline"": 5.65, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.49}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,1169,Rasmus Sandberg,,,,,,,PBK_PLAYER_GRADE_V1,{},"[""NO_MINUTES""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,1189,Emil Konradsen Ceide,F,89.0,5.71,HIGH,85.7,7.3,PBK_PLAYER_GRADE_V1,"{""attack"": 7.58, ""creation"": 5.58, ""defending"": 3.96, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.78}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,137787,Henry Sletsjoe,,,,,,,PBK_PLAYER_GRADE_V1,{},"[""NO_MINUTES""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,151471,Ole Christian Saeter,F,16.0,4.25,LOW,85.7,6.6,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 5.0, ""discipline"": 0.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.97}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,15822,Jonas Mortensen,,,,,,,PBK_PLAYER_GRADE_V1,{},"[""NO_MINUTES""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,15904,Ulrik Jenssen,D,90.0,3.88,HIGH,85.7,7.2,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 7.15, ""defending"": 3.24, ""discipline"": 5.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.33}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,161943,Noah Jean Holm,F,89.0,4.98,HIGH,85.7,7.2,PBK_PLAYER_GRADE_V1,"{""attack"": 5.25, ""creation"": 6.15, ""defending"": 6.43, ""discipline"": 5.72, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.47}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,19350,Luka Racic,D,12.0,2.61,LOW,85.7,6.2,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 0.83, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.26}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,205137,Tomáš Nemčík,D,90.0,5.79,HIGH,85.7,6.9,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.36, ""defending"": 7.72, ""discipline"": 5.72, ""possession"": 0.27, ""pressing"": null, ""progression"": 6.54}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,25378,Iver Fossum,M,90.0,4.94,HIGH,85.7,7.5,PBK_PLAYER_GRADE_V1,"{""attack"": 6.75, ""creation"": 5.45, ""defending"": 7.4, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.98}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,264378,Sander Tangvik,G,90.0,6.27,HIGH,85.7,6.7,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 9.17, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.95}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,264384,Mikkel Konradsen Ceide,D,90.0,6.6,HIGH,85.7,6.6,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.12, ""defending"": 9.55, ""discipline"": 5.0, ""possession"": 1.01, ""pressing"": null, ""progression"": 6.65}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,318416,Marius Sivertsen Broholm,M,74.0,3.71,HIGH,85.7,6.6,PBK_PLAYER_GRADE_V1,"{""attack"": 5.67, ""creation"": 5.0, ""defending"": 0.83, ""discipline"": 4.78, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.98}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,323591,Sverre Halseth Nypan,M,16.0,4.39,LOW,85.7,6.3,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 7.53, ""defending"": 0.83, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.58}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,341059,Jesper Reitan-Sunde,F,12.0,4.59,LOW,85.7,6.3,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 5.0, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.53}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,39062,Erlend Dahl Reitan,D,16.0,6.04,LOW,85.7,6.3,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 10.0, ""discipline"": 0.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.18}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,39134,Adrian Nilsen Pereira,D,74.0,4.67,HIGH,85.7,7.2,PBK_PLAYER_GRADE_V1,"{""attack"": 5.97, ""creation"": 5.55, ""defending"": 5.2, ""discipline"": 5.66, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.07}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,47920,Moustafa Zeidan,,,,,,,PBK_PLAYER_GRADE_V1,{},"[""NO_MINUTES""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,48111,Dino Islamović,F,74.0,5.06,HIGH,85.7,7,PBK_PLAYER_GRADE_V1,"{""attack"": 5.67, ""creation"": 6.52, ""defending"": 5.85, ""discipline"": 4.44, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.26}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342186,331,Rosenborg,2025-03-29T15:00:00+00:00,2026-09-19T21:44:52Z,55410,Santeri Väänänen,M,90.0,4.49,HIGH,85.7,6.6,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 6.34, ""discipline"": 5.72, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.12}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,103232,Patrick Metcalfe,M,90.0,4.17,HIGH,85.7,7.2,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.45, ""defending"": 3.61, ""discipline"": 5.72, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.95}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,107852,Stian Stray Molde,D,8.0,4.39,LOW,85.7,6.3,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 5.0, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.39}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,111329,Leonard Owusu,M,82.0,4.82,HIGH,85.7,6.9,PBK_PLAYER_GRADE_V1,"{""attack"": 5.55, ""creation"": 5.13, ""defending"": 7.86, ""discipline"": 5.39, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.36}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,128762,Maxwell Woledzi,D,90.0,6.49,HIGH,85.7,7.5,PBK_PLAYER_GRADE_V1,"{""attack"": 5.5, ""creation"": 5.0, ""defending"": 9.62, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.06}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,158532,Jonathan Fischer,G,90.0,4.42,HIGH,85.7,7.6,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 5.0, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.05}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,16100,Emil Holten,F,71.0,5.59,HIGH,85.7,7.3,PBK_PLAYER_GRADE_V1,"{""attack"": 7.22, ""creation"": 5.87, ""defending"": 4.01, ""discipline"": 5.65, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.62}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,216760,Brage Skaret,D,8.0,6.64,LOW,85.7,6.9,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 10.0, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.18}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,310129,Benjamin Thoresen Faraas,F,19.0,4.66,LOW,85.7,6.7,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 6.52, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.5}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,314341,Henrik Langaas Skogvold,F,87.0,5.81,HIGH,85.7,7.7,PBK_PLAYER_GRADE_V1,"{""attack"": 7.95, ""creation"": 5.47, ""defending"": 4.83, ""discipline"": 5.71, ""possession"": 0.0, ""pressing"": null, ""progression"": 5.54}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,318119,Jacob Hanstad,M,11.0,4.34,LOW,85.7,6.3,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.0, ""defending"": 5.0, ""discipline"": 6.0, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.15}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,377313,Fallou Fall,D,90.0,6.41,HIGH,85.7,7.7,PBK_PLAYER_GRADE_V1,"{""attack"": 5.0, ""creation"": 5.24, ""defending"": 9.44, ""discipline"": 5.72, ""possession"": 0.0, ""pressing"": null, ""progression"": 6.22}","[""AGGREGATE_SOURCE_NO_TRUE_ACTION_QUALITY"", ""PROGRESSION_PROXY_ONLY"", ""PRESSING_UNAVAILABLE""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
1342187,2149,Fredrikstad,2025-03-29T17:00:00+00:00,2026-09-19T21:44:52Z,378815,Imre Bech Hermansen,,,,,,,PBK_PLAYER_GRADE_V1,{},"[""NO_MINUTES""]",API_FOOTBALL_FIXTURES_PLAYERS,true,false,false,false,false
